Latitude,Longitude,Date,MODIS_Tile,MOD13A3_006_Line_Y_1km,MOD13A3_006_Sample_X_1km,MOD13A3_006__1_km_monthly_EVI,MOD13A3_006__1_km_monthly_NDVI,MOD13A3_006__1_km_monthly_VI_Quality,MOD13A3_006__1_km_monthly_VI_Quality_bitmask,MOD13A3_006__1_km_monthly_VI_Quality_MODLAND,MOD13A3_006__1_km_monthly_VI_Quality_MODLAND_Description,MOD13A3_006__1_km_monthly_VI_Quality_VI_Usefulness,MOD13A3_006__1_km_monthly_VI_Quality_VI_Usefulness_Description,MOD13A3_006__1_km_monthly_VI_Quality_Aerosol_Quantity,MOD13A3_006__1_km_monthly_VI_Quality_Aerosol_Quantity_Description,MOD13A3_006__1_km_monthly_VI_Quality_Adjacent_cloud_detected,MOD13A3_006__1_km_monthly_VI_Quality_Adjacent_cloud_detected_Description,MOD13A3_006__1_km_monthly_VI_Quality_Atmosphere_BRDF_Correction,MOD13A3_006__1_km_monthly_VI_Quality_Atmosphere_BRDF_Correction_Description,MOD13A3_006__1_km_monthly_VI_Quality_Mixed_Clouds,MOD13A3_006__1_km_monthly_VI_Quality_Mixed_Clouds_Description,MOD13A3_006__1_km_monthly_VI_Quality_Land/Water_Mask,MOD13A3_006__1_km_monthly_VI_Quality_Land/Water_Mask_Description,MOD13A3_006__1_km_monthly_VI_Quality_Possible_snow/ice,MOD13A3_006__1_km_monthly_VI_Quality_Possible_snow/ice_Description,MOD13A3_006__1_km_monthly_VI_Quality_Possible_shadow,MOD13A3_006__1_km_monthly_VI_Quality_Possible_shadow_Description
0.34616,32.64833,2017-11-01,h21v08,1158.0,317.0,0.1766,0.3534,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
0.34616,32.64833,2017-12-01,h21v08,1158.0,317.0,0.1538,0.3097,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
0.34616,32.64833,2018-01-01,h21v08,1158.0,317.0,0.1298,0.2707,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
0.34616,32.64833,2018-02-01,h21v08,1158.0,317.0,0.1247,0.2364,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
0.34616,32.64833,2018-03-01,h21v08,1158.0,317.0,0.1378,0.2523,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
0.34616,32.64833,2018-04-01,h21v08,1158.0,317.0,0.1898,0.3475,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
0.34616,32.64833,2018-05-01,h21v08,1158.0,317.0,0.1866,0.3259,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
0.34616,32.64833,2018-06-01,h21v08,1158.0,317.0,0.1757,0.3044,2441.0,0b0000100110001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
0.34616,32.64833,2018-07-01,h21v08,1158.0,317.0,0.1671,0.3144,2116.0,0b0000100001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
0.34616,32.64833,2018-08-01,h21v08,1158.0,317.0,0.1416,0.2626,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
0.34616,32.64833,2018-09-01,h21v08,1158.0,317.0,0.1628,0.314,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
0.34616,32.64833,2018-10-01,h21v08,1158.0,317.0,0.1722,0.3011,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
0.34616,32.64833,2018-11-01,h21v08,1158.0,317.0,0.1706,0.3029,2253.0,0b0000100011001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality (0011),0b11,High,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
0.34616,32.64833,2018-12-01,h21v08,1158.0,317.0,0.1433,0.2776,2253.0,0b0000100011001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality (0011),0b11,High,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
0.34616,32.64833,2019-01-01,h21v08,1158.0,317.0,0.1495,0.277,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
0.34616,32.64833,2019-02-01,h21v08,1158.0,317.0,0.151,0.2757,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
0.34616,32.64833,2019-03-01,h21v08,1158.0,317.0,0.1233,0.2471,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
0.34616,32.64833,2019-04-01,h21v08,1158.0,317.0,0.1465,0.2696,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
0.34616,32.64833,2019-05-01,h21v08,1158.0,317.0,0.1763,0.3046,2441.0,0b0000100110001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
